PSA_Id,Domain,English,Kiswahili,Dholuo,English_tokens,Kiswahili_tokens,Dholuo_tokens,English_token_count,Kiswahili_token_count,Dholuo_token_count,Kiswahili_borrowed_terms,Dholuo_borrowed_terms,Kiswahili_has_codeswitch,Dholuo_has_codeswitch,English_word_count,Kiswahili_word_count,Dholuo_word_count,ratio_kis_eng,ratio_dho_eng,ratio_dho_kis,Dholuo_has_repeat_loop
8,Education,100% transition policy: Every child must be in school January 6 – no excuses!,Sera ya mpito 100%: Kila mtoto lazima awe shuleni Januari 6 hakuna visingizio!,Chenro mar lokruok mar 100%: Nyithindo duto nyaka bed e skul Januar 6 onge weche ma digiloko!,"['100', '%', 'transition', 'policy', ':', 'Every', 'child', 'must', 'be', 'in', 'school', 'January', '6', '–', 'no', 'excuses', '!']","['Sera', 'ya', 'mpito', '100', '%', ':', 'Kila', 'mtoto', 'lazima', 'awe', 'shuleni', 'Januari', '6', 'hakuna', 'visingizio', '!']","['Chenro', 'mar', 'lokruok', 'mar', '100', '%', ':', 'Nyithindo', 'duto', 'nyaka', 'bed', 'e', 'skul', 'Januar', '6', 'onge', 'weche', 'ma', 'digiloko', '!']",17,16,20,[],[],False,False,14,13,17,0.9285714285714286,1.2142857142857142,1.3076923076923077,False
511,Education,Promote volunteer teaching 2024.,Kukuza ufundishaji wa kujitolea 2024.,Jiw tij puonjo ma joma ochiwore timo e higa mar 2024.,"['Promote', 'volunteer', 'teaching', '2024', '.']","['Kukuza', 'ufundishaji', 'wa', 'kujitolea', '2024', '.']","['Jiw', 'tij', 'puonjo', 'ma', 'joma', 'ochiwore', 'timo', 'e', 'higa', 'mar', '2024', '.']",5,6,12,[],[],False,False,4,5,11,1.25,2.75,2.2,False
1275,Agriculture,"AATF will use its knowledge activities, both tacit and explicit2 to raise the profile of the role of science, technology, and innovation in African agriculture.","AATF itatumia shughuli zake za maarifa, kimyakimya na wazi2 ili kuinua hadhi ya jukumu la sayansi, teknolojia, na uvumbuzi katika kilimo cha Afrika.","AATF biro tiyo gi lony ma en-go e timo tijno, ka giwuoyo gi ji duto e yo mamuol2 mondo gijiw kaka sayans, teknoloji, kod lony e tij pur mar Afrika konyo.","['AATF', 'will', 'use', 'its', 'knowledge', 'activities', ',', 'both', 'tacit', 'and', 'explicit2', 'to', 'raise', 'the', 'profile', 'of', 'the', 'role', 'of', 'science', ',', 'technology', ',', 'and', 'innovation', 'in', 'African', 'agriculture', '.']","['AATF', 'itatumia', 'shughuli', 'zake', 'za', 'maarifa', ',', 'kimyakimya', 'na', 'wazi2', 'ili', 'kuinua', 'hadhi', 'ya', 'jukumu', 'la', 'sayansi', ',', 'teknolojia', ',', 'na', 'uvumbuzi', 'katika', 'kilimo', 'cha', 'Afrika', '.']","['AATF', 'biro', 'tiyo', 'gi', 'lony', 'ma', 'en', '-', 'go', 'e', 'timo', 'tijno', ',', 'ka', 'giwuoyo', 'gi', 'ji', 'duto', 'e', 'yo', 'mamuol2', 'mondo', 'gijiw', 'kaka', 'sayans', ',', 'teknoloji', ',', 'kod', 'lony', 'e', 'tij', 'pur', 'mar', 'Afrika', 'konyo', '.']",29,27,37,['AATF'],['AATF'],True,True,25,23,31,0.92,1.24,1.3478260869565217,False
2800,Governance,You don't need to deal with a broker to access any NTSA service. Kindly report corruption and bribery related,Huna haja ya kushughulika na dalali ili kupata huduma yoyote ya NTSA. Tafadhali ripoti kuhusu ufisadi na rushwa zinazohusiana,Ok ochuno ni nyaka iti kod jachung' mondo iyud chenro mar NTSA. Chiw lipot mar mibadhi kod motenore kod asoya.,"['You', 'do', ""n't"", 'need', 'to', 'deal', 'with', 'a', 'broker', 'to', 'access', 'any', 'NTSA', 'service', '.', 'Kindly', 'report', 'corruption', 'and', 'bribery', 'related']","['Huna', 'haja', 'ya', 'kushughulika', 'na', 'dalali', 'ili', 'kupata', 'huduma', 'yoyote', 'ya', 'NTSA', '.', 'Tafadhali', 'ripoti', 'kuhusu', 'ufisadi', 'na', 'rushwa', 'zinazohusiana']","['Ok', 'ochuno', 'ni', 'nyaka', 'iti', 'kod', 'jachung', ""'"", 'mondo', 'iyud', 'chenro', 'mar', 'NTSA', '.', 'Chiw', 'lipot', 'mar', 'mibadhi', 'kod', 'motenore', 'kod', 'asoya', '.']",21,20,23,['NTSA'],['NTSA'],True,True,19,19,20,1.0,1.0526315789473684,1.0526315789473684,False
3213,Health,"Following the development of the national response plan, WHO and other partners supported the country to scale-up the outbreak response activities such as surveillance, case management, and social mobilization.","Kufuatia kutayarishwa kwa mpango wa kitaifa wa mwitikio, WHO na washirika wengine walisaidia nchi kuongeza shughuli za kukabiliana na milipuko kama vile ufuatiliaji, udhibiti wa kesi, na uhamasishaji wa kijamii.","Bang' loso chenro mar dwoko piny piny, WHO kod jowetene mamoko ne okonyo pinyno mondo omed ng'iyo tich mar dwoko piny tuo kaka ng'iyo, rito kes, kod loso oganda.","['Following', 'the', 'development', 'of', 'the', 'national', 'response', 'plan', ',', 'WHO', 'and', 'other', 'partners', 'supported', 'the', 'country', 'to', 'scale-up', 'the', 'outbreak', 'response', 'activities', 'such', 'as', 'surveillance', ',', 'case', 'management', ',', 'and', 'social', 'mobilization', '.']","['Kufuatia', 'kutayarishwa', 'kwa', 'mpango', 'wa', 'kitaifa', 'wa', 'mwitikio', ',', 'WHO', 'na', 'washirika', 'wengine', 'walisaidia', 'nchi', 'kuongeza', 'shughuli', 'za', 'kukabiliana', 'na', 'milipuko', 'kama', 'vile', 'ufuatiliaji', ',', 'udhibiti', 'wa', 'kesi', ',', 'na', 'uhamasishaji', 'wa', 'kijamii', '.']","['Bang', ""'"", 'loso', 'chenro', 'mar', 'dwoko', 'piny', 'piny', ',', 'WHO', 'kod', 'jowetene', 'mamoko', 'ne', 'okonyo', 'pinyno', 'mondo', 'omed', 'ng', ""'"", 'iyo', 'tich', 'mar', 'dwoko', 'piny', 'tuo', 'kaka', 'ng', ""'"", 'iyo', ',', 'rito', 'kes', ',', 'kod', 'loso', 'oganda', '.']",33,34,38,['WHO'],['WHO'],True,True,29,30,29,1.0344827586206897,1.0,0.9666666666666667,False
4740,Security & Safety,"In light of recent suspicious activity cases, residents are reminded to follow crowd safety measures.","Kutokana na visa vya hivi karibuni vya shughuli za kutiliwa shaka, wakazi wanakumbushwa kufuata hatua za usalama wa umati.","Kaluwore kod weche ma osetimore machiegni mag gik ma ji nyalo bedo gi kiawa, iparo ne jodak mondo oluw okenge mag arita e kind oganda.","['In', 'light', 'of', 'recent', 'suspicious', 'activity', 'cases', ',', 'residents', 'are', 'reminded', 'to', 'follow', 'crowd', 'safety', 'measures', '.']","['Kutokana', 'na', 'visa', 'vya', 'hivi', 'karibuni', 'vya', 'shughuli', 'za', 'kutiliwa', 'shaka', ',', 'wakazi', 'wanakumbushwa', 'kufuata', 'hatua', 'za', 'usalama', 'wa', 'umati', '.']","['Kaluwore', 'kod', 'weche', 'ma', 'osetimore', 'machiegni', 'mag', 'gik', 'ma', 'ji', 'nyalo', 'bedo', 'gi', 'kiawa', ',', 'iparo', 'ne', 'jodak', 'mondo', 'oluw', 'okenge', 'mag', 'arita', 'e', 'kind', 'oganda', '.']",17,21,27,[],[],False,False,15,19,25,1.2666666666666666,1.6666666666666667,1.3157894736842106,False
2617,Governance,The IEBC has issued a directive requiring residents to stay alert to.,IEBC imetoa agizo linalowataka wakazi kuwa macho.,Duo mar yiero mar IEBC osechiwo chik ma dwaro ni jodak obed motang ne'.,"['The', 'IEBC', 'has', 'issued', 'a', 'directive', 'requiring', 'residents', 'to', 'stay', 'alert', 'to', '.']","['IEBC', 'imetoa', 'agizo', 'linalowataka', 'wakazi', 'kuwa', 'macho', '.']","['Duo', 'mar', 'yiero', 'mar', 'IEBC', 'osechiwo', 'chik', 'ma', 'dwaro', 'ni', 'jodak', 'obed', 'motang', 'ne', ""'"", '.']",13,8,16,['IEBC'],['IEBC'],True,True,12,7,14,0.5833333333333334,1.1666666666666667,2.0,False
2899,Health,"The Kenya Medical Training College (KMTC) is a State Corporation established through an Act of Parliament under the Ministry of Health, entrusted with the role of training various disciplines in the health sector to serve the Kenyan interests, East Africa and beyond.","Chuo cha Mafunzo ya Tiba cha Kenya (KMTC) ni Shirika la Serikali lililoanzishwa kupitia Sheria ya Bunge chini ya Wizara ya Afya, lililokabidhiwa jukumu la kutoa mafunzo kwa taaluma mbalimbali katika sekta ya afya ili kuhudumia maslahi ya Kenya, Afrika Mashariki na kwingineko.","Kolej mar puonjruok mar thieth e piny Kenya (KMTC) en riwruok mar piny ma ochung' kokalo kuom chik mar bura ma ni e bwo ng'wech mar thieth, ma omiye tich mar puonjo weche mopogore opogore e sekta mar thieth mondo otim tich ne dwaro mag piny Kenya, Afrika ma Wuokchieng' kod ma oko.","['The', 'Kenya', 'Medical', 'Training', 'College', '(', 'KMTC', ')', 'is', 'a', 'State', 'Corporation', 'established', 'through', 'an', 'Act', 'of', 'Parliament', 'under', 'the', 'Ministry', 'of', 'Health', ',', 'entrusted', 'with', 'the', 'role', 'of', 'training', 'various', 'disciplines', 'in', 'the', 'health', 'sector', 'to', 'serve', 'the', 'Kenyan', 'interests', ',', 'East', 'Africa', 'and', 'beyond', '.']","['Chuo', 'cha', 'Mafunzo', 'ya', 'Tiba', 'cha', 'Kenya', '(', 'KMTC', ')', 'ni', 'Shirika', 'la', 'Serikali', 'lililoanzishwa', 'kupitia', 'Sheria', 'ya', 'Bunge', 'chini', 'ya', 'Wizara', 'ya', 'Afya', ',', 'lililokabidhiwa', 'jukumu', 'la', 'kutoa', 'mafunzo', 'kwa', 'taaluma', 'mbalimbali', 'katika', 'sekta', 'ya', 'afya', 'ili', 'kuhudumia', 'maslahi', 'ya', 'Kenya', ',', 'Afrika', 'Mashariki', 'na', 'kwingineko', '.']","['Kolej', 'mar', 'puonjruok', 'mar', 'thieth', 'e', 'piny', 'Kenya', '(', 'KMTC', ')', 'en', 'riwruok', 'mar', 'piny', 'ma', 'ochung', ""'"", 'kokalo', 'kuom', 'chik', 'mar', 'bura', 'ma', 'ni', 'e', 'bwo', 'ng', ""'"", 'wech', 'mar', 'thieth', ',', 'ma', 'omiye', 'tich', 'mar', 'puonjo', 'weche', 'mopogore', 'opogore', 'e', 'sekta', 'mar', 'thieth', 'mondo', 'otim', 'tich', 'ne', 'dwaro', 'mag', 'piny', 'Kenya', ',', 'Afrika', 'ma', 'Wuokchieng', ""'"", 'kod', 'ma', 'oko', '.']",47,48,62,"['KMTC', 'Kenya']","['KMTC', 'Kenya']",True,True,42,43,53,1.0238095238095237,1.2619047619047619,1.2325581395348837,False
1714,Security & Safety,"Children face online risks. Parents should monitor use, apply controls, and teach safe behavior.","Watoto wanakabiliwa na hatari mtandaoni. Wazazi wanapaswa kufuatilia matumizi, kutumia vidhibiti, na kuwafundisha tabia salama.","Jonyuol onego onon kaka nyithindo tiyo gi Intanet, gibed gi ritruok, kendo gipuonj nyithindgi bedo gi timbe mabeyo.","['Children', 'face', 'online', 'risks', '.', 'Parents', 'should', 'monitor', 'use', ',', 'apply', 'controls', ',', 'and', 'teach', 'safe', 'behavior', '.']","['Watoto', 'wanakabiliwa', 'na', 'hatari', 'mtandaoni', '.', 'Wazazi', 'wanapaswa', 'kufuatilia', 'matumizi', ',', 'kutumia', 'vidhibiti', ',', 'na', 'kuwafundisha', 'tabia', 'salama', '.']","['Jonyuol', 'onego', 'onon', 'kaka', 'nyithindo', 'tiyo', 'gi', 'Intanet', ',', 'gibed', 'gi', 'ritruok', ',', 'kendo', 'gipuonj', 'nyithindgi', 'bedo', 'gi', 'timbe', 'mabeyo', '.']",18,19,21,[],[],False,False,14,15,18,1.0714285714285714,1.2857142857142858,1.2,False
248,Education,Focus on grassroots advocacy techniques,Zingatia mbinu za utetezi wa kijamii,Ket pachi duto e yore mag konyo ji,"['Focus', 'on', 'grassroots', 'advocacy', 'techniques']","['Zingatia', 'mbinu', 'za', 'utetezi', 'wa', 'kijamii']","['Ket', 'pachi', 'duto', 'e', 'yore', 'mag', 'konyo', 'ji']",5,6,8,[],[],False,False,5,6,8,1.2,1.6,1.3333333333333333,False
2999,Governance,"Declaration of Persons Elected as Members of County Assemblies for Kiagu and Mahoo Wards in Meru and Taita Taveta County Assemblies, respectively, during the By-elections held on 16th December, 2021","Tamko la Watu Waliochaguliwa kuwa Wajumbe wa Mabunge ya Kaunti ya Wadi za Kiagu na Mahoo katika Mabaraza ya Meru na Taita Taveta, mtawalia, wakati wa uchaguzi mdogo uliofanyika tarehe 16 Desemba, 2021.","Ong'eyo ni ji ma oyier kaka jokanyo mag bura mag Kiagu kod Mahoo e bura mag Meru kod Taita Taveta, e kinde yiero madongo ma ne otim tarik 16 dwe mar apar gi ariyo higa mar 2021","['Declaration', 'of', 'Persons', 'Elected', 'as', 'Members', 'of', 'County', 'Assemblies', 'for', 'Kiagu', 'and', 'Mahoo', 'Wards', 'in', 'Meru', 'and', 'Taita', 'Taveta', 'County', 'Assemblies', ',', 'respectively', ',', 'during', 'the', 'By-elections', 'held', 'on', '16th', 'December', ',', '2021']","['Tamko', 'la', 'Watu', 'Waliochaguliwa', 'kuwa', 'Wajumbe', 'wa', 'Mabunge', 'ya', 'Kaunti', 'ya', 'Wadi', 'za', 'Kiagu', 'na', 'Mahoo', 'katika', 'Mabaraza', 'ya', 'Meru', 'na', 'Taita', 'Taveta', ',', 'mtawalia', ',', 'wakati', 'wa', 'uchaguzi', 'mdogo', 'uliofanyika', 'tarehe', '16', 'Desemba', ',', '2021', '.']","['Ong', ""'"", 'eyo', 'ni', 'ji', 'ma', 'oyier', 'kaka', 'jokanyo', 'mag', 'bura', 'mag', 'Kiagu', 'kod', 'Mahoo', 'e', 'bura', 'mag', 'Meru', 'kod', 'Taita', 'Taveta', ',', 'e', 'kinde', 'yiero', 'madongo', 'ma', 'ne', 'otim', 'tarik', '16', 'dwe', 'mar', 'apar', 'gi', 'ariyo', 'higa', 'mar', '2021']",33,37,40,"['Taita', 'Mahoo', 'Meru', 'Kiagu', 'Taveta']","['Taita', 'Mahoo', 'Meru', 'Kiagu', 'Taveta']",True,True,30,33,37,1.1,1.2333333333333334,1.121212121212121,False
4883,Governance,Join local development planning sessions this month to learn how to access voter registration updates and report misuse of public funds.,Jiunge na vikao vya upangaji wa maendeleo ya eneo mwezi huu kujifunza jinsi ya kupata masasisho ya usajili wa wapiga kura na kuripoti matumizi mabaya ya fedha za umma.,Ibed gi chenro mag dongruok mag gwenge dwe ni mondo ing'e kaka inyalo yudo weche manyien mag ndiko nying' jogo mabiro goyo ombulu kendo igoyo ripot mar tiyo marach gi omwom mag sirkal.,"['Join', 'local', 'development', 'planning', 'sessions', 'this', 'month', 'to', 'learn', 'how', 'to', 'access', 'voter', 'registration', 'updates', 'and', 'report', 'misuse', 'of', 'public', 'funds', '.']","['Jiunge', 'na', 'vikao', 'vya', 'upangaji', 'wa', 'maendeleo', 'ya', 'eneo', 'mwezi', 'huu', 'kujifunza', 'jinsi', 'ya', 'kupata', 'masasisho', 'ya', 'usajili', 'wa', 'wapiga', 'kura', 'na', 'kuripoti', 'matumizi', 'mabaya', 'ya', 'fedha', 'za', 'umma', '.']","['Ibed', 'gi', 'chenro', 'mag', 'dongruok', 'mag', 'gwenge', 'dwe', 'ni', 'mondo', 'ing', ""'"", 'e', 'kaka', 'inyalo', 'yudo', 'weche', 'manyien', 'mag', 'ndiko', 'nying', ""'"", 'jogo', 'mabiro', 'goyo', 'ombulu', 'kendo', 'igoyo', 'ripot', 'mar', 'tiyo', 'marach', 'gi', 'omwom', 'mag', 'sirkal', '.']",22,30,37,[],[],False,False,21,29,33,1.380952380952381,1.5714285714285714,1.1379310344827587,False
1079,Health,"MoH announces that 86% of children received Vitamin A supplementation during COVID-19 through mobile outreach, improving coverage significantly.","Wizara ya Afya inatangaza kwamba 86% ya watoto walipokea virutubisho vya Vitamini A wakati wa COVID-19 kupitia huduma za simu, na hivyo kuboresha huduma kwa kiasi kikubwa.","Migawo mar Thieth ne olando ni pasent 86 mag nyithindo ne oyudo Vitamin A e kinde mar COVID-19 kokalo kuom yore mag tudruok e simo, kendo mano ne omiyo kwan mar nyithindo ma ne yudo thieth ne omedore ahinya.","['MoH', 'announces', 'that', '86', '%', 'of', 'children', 'received', 'Vitamin', 'A', 'supplementation', 'during', 'COVID-19', 'through', 'mobile', 'outreach', ',', 'improving', 'coverage', 'significantly', '.']","['Wizara', 'ya', 'Afya', 'inatangaza', 'kwamba', '86', '%', 'ya', 'watoto', 'walipokea', 'virutubisho', 'vya', 'Vitamini', 'A', 'wakati', 'wa', 'COVID-19', 'kupitia', 'huduma', 'za', 'simu', ',', 'na', 'hivyo', 'kuboresha', 'huduma', 'kwa', 'kiasi', 'kikubwa', '.']","['Migawo', 'mar', 'Thieth', 'ne', 'olando', 'ni', 'pasent', '86', 'mag', 'nyithindo', 'ne', 'oyudo', 'Vitamin', 'A', 'e', 'kinde', 'mar', 'COVID', '-', '19', 'kokalo', 'kuom', 'yore', 'mag', 'tudruok', 'e', 'simo', ',', 'kendo', 'mano', 'ne', 'omiyo', 'kwan', 'mar', 'nyithindo', 'ma', 'ne', 'yudo', 'thieth', 'ne', 'omedore', 'ahinya', '.']",21,30,43,"['COVID-19', 'A']","['COVID-19', 'Vitamin', 'A']",True,True,18,27,39,1.5,2.1666666666666665,1.4444444444444444,False
4204,Health,Anyone showing signs of persistent cough should also be checked for typhoid at a nearby clinic.,Yeyote anayeonyesha dalili za kikohozi cha kudumu pia anapaswa kuchunguzwa kwa homa ya matumbo katika kliniki ya karibu.,Ng'at moro amora ma nyiso ranyisi mag ng'ol ma ok rum bende onego otimne nonro mar taifoid e klinik man machiegni.,"['Anyone', 'showing', 'signs', 'of', 'persistent', 'cough', 'should', 'also', 'be', 'checked', 'for', 'typhoid', 'at', 'a', 'nearby', 'clinic', '.']","['Yeyote', 'anayeonyesha', 'dalili', 'za', 'kikohozi', 'cha', 'kudumu', 'pia', 'anapaswa', 'kuchunguzwa', 'kwa', 'homa', 'ya', 'matumbo', 'katika', 'kliniki', 'ya', 'karibu', '.']","['Ng', ""'"", 'at', 'moro', 'amora', 'ma', 'nyiso', 'ranyisi', 'mag', 'ng', ""'"", 'ol', 'ma', 'ok', 'rum', 'bende', 'onego', 'otimne', 'nonro', 'mar', 'taifoid', 'e', 'klinik', 'man', 'machiegni', '.']",17,19,26,[],[],False,False,16,18,21,1.125,1.3125,1.1666666666666667,False
2563,Governance,The NSSF Anti-corruption Authority provides an avenue for the public to report acts of corruption and/or fraud within its programs and operations.,Mamlaka ya Kupambana na Rushwa ya NSSF hutoa njia kwa umma kuripoti vitendo vya rushwa na/au ulaghai ndani ya programu na shughuli zake.,Riwruok mar NSSF ma kedo gi mibadhi chiwo thuolo ne ji mondo ochwal lipode motendore kod timbe mag mibadhi kod /kata ma ok ber e chenrone kod timbene.,"['The', 'NSSF', 'Anti-corruption', 'Authority', 'provides', 'an', 'avenue', 'for', 'the', 'public', 'to', 'report', 'acts', 'of', 'corruption', 'and/or', 'fraud', 'within', 'its', 'programs', 'and', 'operations', '.']","['Mamlaka', 'ya', 'Kupambana', 'na', 'Rushwa', 'ya', 'NSSF', 'hutoa', 'njia', 'kwa', 'umma', 'kuripoti', 'vitendo', 'vya', 'rushwa', 'na/au', 'ulaghai', 'ndani', 'ya', 'programu', 'na', 'shughuli', 'zake', '.']","['Riwruok', 'mar', 'NSSF', 'ma', 'kedo', 'gi', 'mibadhi', 'chiwo', 'thuolo', 'ne', 'ji', 'mondo', 'ochwal', 'lipode', 'motendore', 'kod', 'timbe', 'mag', 'mibadhi', 'kod', '/', 'kata', 'ma', 'ok', 'ber', 'e', 'chenrone', 'kod', 'timbene', '.']",23,24,30,['NSSF'],['NSSF'],True,True,22,23,28,1.0454545454545454,1.2727272727272727,1.2173913043478262,False
4643,Security & Safety,Communities facing fire outbreaks should follow curfew regulations issued by county disaster teams.,Jamii zinazokabiliwa na milipuko ya moto zinapaswa kufuata kanuni za amri ya kutotoka nje zilizotolewa na timu za maafa za kaunti.,Oganda maromo gi midhiero mag mach onego oluw chike mag kafiu moketi gi riwruoge mag masira mag kaunti.,"['Communities', 'facing', 'fire', 'outbreaks', 'should', 'follow', 'curfew', 'regulations', 'issued', 'by', 'county', 'disaster', 'teams', '.']","['Jamii', 'zinazokabiliwa', 'na', 'milipuko', 'ya', 'moto', 'zinapaswa', 'kufuata', 'kanuni', 'za', 'amri', 'ya', 'kutotoka', 'nje', 'zilizotolewa', 'na', 'timu', 'za', 'maafa', 'za', 'kaunti', '.']","['Oganda', 'maromo', 'gi', 'midhiero', 'mag', 'mach', 'onego', 'oluw', 'chike', 'mag', 'kafiu', 'moketi', 'gi', 'riwruoge', 'mag', 'masira', 'mag', 'kaunti', '.']",14,22,19,[],[],False,False,13,21,18,1.6153846153846154,1.3846153846153846,0.8571428571428571,False
43,Education,All schools get Ksh 5M for perimeter wall + gate – works start Jan!,Shule zote zapata Ksh 5M kwa ajili ya ukuta wa mzunguko + lango – kazi zinaanza Januari!,Skunde duto yudo Ksh 5M mar gero ohinga kod rangach chakre Jan!,"['All', 'schools', 'get', 'Ksh', '5M', 'for', 'perimeter', 'wall', '+', 'gate', '–', 'works', 'start', 'Jan', '!']","['Shule', 'zote', 'zapata', 'Ksh', '5M', 'kwa', 'ajili', 'ya', 'ukuta', 'wa', 'mzunguko', '+', 'lango', '–', 'kazi', 'zinaanza', 'Januari', '!']","['Skunde', 'duto', 'yudo', 'Ksh', '5M', 'mar', 'gero', 'ohinga', 'kod', 'rangach', 'chakre', 'Jan', '!']",15,18,13,['Ksh'],"['Ksh', 'Jan']",True,True,14,17,12,1.2142857142857142,0.8571428571428571,0.7058823529411765,False
930,Health,"Long-term substance use can impair cognitive functions such as memory and decision-making, which can further complicate mental health issues and affect daily functioning","Matumizi ya dawa za kulevya kwa muda mrefu yanaweza kuathiri utendaji kazi wa utambuzi kama vile kumbukumbu na kufanya maamuzi, ambayo yanaweza kuzidisha matatizo ya afya ya akili na kuathiri utendaji kazi wa kila siku.","Joma ondiko ji tich nyalo fwenyo ranyisi mag tuoche mag paro ka gineno lokruok ma ji timo e timbegi, kaka bedo maonge e tich pile, bedo gi tich matin, kata weyo tudruok gi jowetegi.","['Long-term', 'substance', 'use', 'can', 'impair', 'cognitive', 'functions', 'such', 'as', 'memory', 'and', 'decision-making', ',', 'which', 'can', 'further', 'complicate', 'mental', 'health', 'issues', 'and', 'affect', 'daily', 'functioning']","['Matumizi', 'ya', 'dawa', 'za', 'kulevya', 'kwa', 'muda', 'mrefu', 'yanaweza', 'kuathiri', 'utendaji', 'kazi', 'wa', 'utambuzi', 'kama', 'vile', 'kumbukumbu', 'na', 'kufanya', 'maamuzi', ',', 'ambayo', 'yanaweza', 'kuzidisha', 'matatizo', 'ya', 'afya', 'ya', 'akili', 'na', 'kuathiri', 'utendaji', 'kazi', 'wa', 'kila', 'siku', '.']","['Joma', 'ondiko', 'ji', 'tich', 'nyalo', 'fwenyo', 'ranyisi', 'mag', 'tuoche', 'mag', 'paro', 'ka', 'gineno', 'lokruok', 'ma', 'ji', 'timo', 'e', 'timbegi', ',', 'kaka', 'bedo', 'maonge', 'e', 'tich', 'pile', ',', 'bedo', 'gi', 'tich', 'matin', ',', 'kata', 'weyo', 'tudruok', 'gi', 'jowetegi', '.']",24,37,38,[],[],False,False,23,35,34,1.5217391304347827,1.4782608695652173,0.9714285714285714,False
3682,Agriculture,Combine rotating crops with proper spacing to boost your sorghum yield.,Changanya kubadilisha mazao na nafasi sahihi ili kuongeza mavuno ya mtama.,Kod cham ma ilokore gi thuolo mowinjore mondo omed cham mari mar sorghum.,"['Combine', 'rotating', 'crops', 'with', 'proper', 'spacing', 'to', 'boost', 'your', 'sorghum', 'yield', '.']","['Changanya', 'kubadilisha', 'mazao', 'na', 'nafasi', 'sahihi', 'ili', 'kuongeza', 'mavuno', 'ya', 'mtama', '.']","['Kod', 'cham', 'ma', 'ilokore', 'gi', 'thuolo', 'mowinjore', 'mondo', 'omed', 'cham', 'mari', 'mar', 'sorghum', '.']",12,12,14,[],[],False,False,11,11,13,1.0,1.1818181818181819,1.1818181818181819,False
